Data,Cliente,Telefone,Servico,Barbeiro,Comissao_Pct,Valor,Gorjeta,Comissao_Barbeiro,Status,Forma_Pagamento
2026-03-17 19:00,Rafael Almeida,(61) 99282-6477,Combo Premium (VIP),Tiago (Dono),0.0,117,0,0.0,Realizado,Cartão Crédito
2026-03-17 18:45,Daniel Freitas,(61) 99527-2065,Corte infantil,Marcos,0.45,31,10,13.95,Realizado,PIX
2026-03-17 18:30,Cleber Torres,(61) 99312-1849,Corte infantil,Tiago (Dono),0.0,39,0,0.0,Realizado,Cartão Crédito
2026-03-17 17:15,Lucas Martins,(61) 99280-8314,Relaxamento,Jr (aprendiz),0.3,109,0,32.7,Realizado,PIX
2026-03-17 16:30,Levi Pereira,(61) 99553-5606,Pezinho,Tiago (Dono),0.0,22,5,0.0,Realizado,PIX
2026-03-17 14:45,Lorenzo Fernandes,(61) 98955-9119,Pigmentação de barba,Tiago (Dono),0.0,77,0,0.0,Realizado,Cartão Débito
2026-03-17 14:00,Benjamin Costa,(61) 99090-8354,Pezinho,Léo,0.4,15,0,6.0,Realizado,Dinheiro
2026-03-17 14:00,João Paulo,(61) 99654-1415,Pezinho,Tiago (Dono),0.0,20,0,0.0,Realizado,PIX
2026-03-17 13:15,Leonardo Gomes,(61) 99682-6465,Combo Premium (VIP),Léo,0.4,105,0,42.0,Realizado,PIX
2026-03-17 11:30,Levi Pereira,(61) 99986-9731,Relaxamento,Léo,0.4,84,5,33.6,Realizado,PIX
2026-03-17 09:30,Vitor Araújo,(61) 98227-5544,Relaxamento,Tiago (Dono),0.0,83,15,0.0,Realizado,Cartão Débito
2026-03-16 19:30,Enzo Martins,(61) 98658-6597,Combo Premium (VIP),Marcos,0.45,107,0,48.15,Realizado,PIX
2026-03-16 19:00,Sérgio Lopes,(61) 99718-1138,Pigmentação de barba,Léo,0.4,98,0,39.2,Realizado,Cartão Crédito
2026-03-16 18:30,Bruno Ferreira,(61) 99430-3014,Barba completa,Tiago (Dono),0.0,47,15,0.0,Realizado,PIX
2026-03-16 17:00,Breno Santos,(61) 99671-8293,Corte + Barba,Tiago (Dono),0.0,84,0,0.0,Realizado,PIX
2026-03-16 15:30,Thiago Pereira,(61) 98523-2468,Corte + Barba,Marcos,0.45,56,10,25.2,Realizado,PIX
2026-03-16 15:00,Raphael Nunes,(61) 98134-8932,Corte masculino,Jr (aprendiz),0.3,45,0,13.5,Realizado,Cartão Crédito
2026-03-16 14:15,Breno Santos,(61) 99136-8401,Pezinho,Jr (aprendiz),0.3,23,0,6.9,Realizado,PIX
2026-03-16 12:45,Douglas Souza,(61) 98004-8807,Hidratação capilar,Marcos,0.45,40,0,18.0,Realizado,Cartão Crédito
2026-03-16 12:15,Marcelo Costa,(61) 98416-3332,Relaxamento,Jr (aprendiz),0.3,96,20,28.8,Realizado,PIX
2026-03-16 11:30,Tiago Santos,(61) 98610-7388,Barba completa,Léo,0.4,31,5,12.4,Realizado,PIX
2026-03-16 11:30,Benjamin Costa,(61) 99936-6613,Pigmentação de barba,Léo,0.4,73,0,29.2,Realizado,PIX
2026-03-16 10:30,Matheus Rocha,(61) 99695-2981,Pigmentação de barba,Léo,0.4,80,0,32.0,Realizado,Cartão Débito
2026-03-16 09:45,Raphael Nunes,(61) 99725-4485,Relaxamento,Jr (aprendiz),0.3,86,0,25.8,Realizado,Cartão Débito
2026-03-16 09:45,Wagner Dias,(61) 99200-2663,Pezinho,Léo,0.4,15,0,6.0,Realizado,Cartão Crédito
2026-03-16 09:15,Henrique Campos,(61) 99540-9264,Relaxamento,Marcos,0.45,107,0,48.15,Realizado,Cartão Débito
2026-03-16 09:00,Cleber Torres,(61) 99561-7435,Barba completa,Jr (aprendiz),0.3,43,0,12.9,Faltou,Dinheiro
2026-03-16 09:00,Yuri Monteiro,(61) 98342-1008,Combo Premium (VIP),Léo,0.4,143,0,57.2,Realizado,Cartão Crédito
2026-03-14 20:30,Benjamin Costa,(61) 98685-7389,Pigmentação de barba,Léo,0.4,72,20,28.8,Realizado,Cartão Crédito
2026-03-14 20:30,Anderson Moraes,(61) 99630-6060,Corte + Barba,Tiago (Dono),0.0,60,0,0.0,Realizado,Cartão Débito
2026-03-14 20:15,Pedro Henrique,(61) 98639-9541,Corte infantil,Marcos,0.45,34,20,15.3,Realizado,Cartão Crédito
2026-03-14 18:45,Miguel Santos,(61) 99474-3175,Hidratação capilar,Jr (aprendiz),0.3,65,0,19.5,Realizado,Cartão Crédito
2026-03-14 18:15,Sérgio Lopes,(61) 99064-5057,Sobrancelha,Marcos,0.45,29,0,13.05,Realizado,PIX
2026-03-14 18:15,Enzo Martins,(61) 98368-1310,Combo Premium (VIP),Tiago (Dono),0.0,122,20,0.0,Realizado,PIX
2026-03-14 17:15,Josué Carvalho,(61) 99278-8244,Pigmentação de barba,Marcos,0.45,88,0,39.6,Realizado,Cartão Débito
2026-03-14 17:00,Natan Rocha,(61) 98725-3028,Corte masculino,Léo,0.4,46,0,18.4,Realizado,PIX
2026-03-14 17:00,Anderson Moraes,(61) 99109-1866,Corte infantil,Marcos,0.45,27,0,12.15,Realizado,PIX
2026-03-14 16:45,Natan Rocha,(61) 98992-8499,Pigmentação de barba,Marcos,0.45,70,0,31.5,Realizado,Cartão Crédito
2026-03-14 15:00,Thiago Pereira,(61) 98913-2279,Corte masculino,Marcos,0.45,48,0,21.6,Realizado,Cartão Crédito
2026-03-14 15:00,Jefferson Pires,(61) 99460-9516,Barba completa,Tiago (Dono),0.0,48,0,0.0,Realizado,Cartão Débito
2026-03-14 15:00,Vitor Araújo,(61) 99760-9649,Corte masculino,Jr (aprendiz),0.3,45,5,13.5,Realizado,PIX
2026-03-14 14:45,Renan Mendes,(61) 99303-7937,Corte infantil,Léo,0.4,37,0,14.8,Realizado,PIX
2026-03-14 14:15,Rafael Almeida,(61) 99487-7926,Corte masculino,Léo,0.4,52,10,20.8,Realizado,PIX
2026-03-14 13:45,João Paulo,(61) 98016-5583,Corte infantil,Léo,0.4,34,0,13.6,Realizado,Cartão Débito
2026-03-14 13:30,Marcelo Costa,(61) 98291-7910,Sobrancelha,Tiago (Dono),0.0,35,0,0.0,Realizado,PIX
2026-03-14 13:15,Henrique Campos,(61) 99242-6249,Relaxamento,Tiago (Dono),0.0,98,0,0.0,Realizado,PIX
2026-03-14 11:45,Enzo Martins,(61) 98305-6328,Combo Premium (VIP),Jr (aprendiz),0.3,132,0,39.6,Faltou,PIX
2026-03-14 11:00,Josué Carvalho,(61) 99933-7051,Pezinho,Jr (aprendiz),0.3,22,10,6.6,Realizado,PIX
2026-03-14 10:45,Marcos Vieira,(61) 99962-8259,Pezinho,Léo,0.4,21,0,8.4,Realizado,Cartão Crédito
2026-03-14 10:45,André Nascimento,(61) 98241-7086,Corte + Barba,Léo,0.4,73,10,29.2,Realizado,PIX
2026-03-14 10:30,Pedro Henrique,(61) 98300-7974,Relaxamento,Léo,0.4,82,0,32.8,Realizado,PIX
2026-03-14 09:30,Benjamin Costa,(61) 99677-9008,Sobrancelha,Marcos,0.45,26,0,11.7,Faltou,PIX
2026-03-14 09:00,Caio Rodrigues,(61) 99173-6074,Hidratação capilar,Tiago (Dono),0.0,42,0,0.0,Realizado,PIX
2026-03-14 09:00,Cesar Ribeiro,(61) 99649-9737,Sobrancelha,Jr (aprendiz),0.3,20,10,6.0,Realizado,Dinheiro
2026-03-13 20:45,Tiago Santos,(61) 99729-3654,Hidratação capilar,Jr (aprendiz),0.3,65,0,19.5,Realizado,PIX
2026-03-13 19:45,Marcelo Costa,(61) 99972-7471,Relaxamento,Léo,0.4,109,0,43.6,Realizado,Cartão Débito
2026-03-13 19:30,Paulo Henrique,(61) 98899-7811,Barba completa,Marcos,0.45,33,0,14.85,Faltou,Dinheiro
2026-03-13 18:45,Gustavo Fonseca,(61) 98864-6174,Corte masculino,Tiago (Dono),0.0,51,0,0.0,Cancelado,PIX
2026-03-13 18:15,Felipe Correia,(61) 99291-8074,Sobrancelha,Tiago (Dono),0.0,32,5,0.0,Realizado,Cartão Débito
2026-03-13 18:15,Fábio Duarte,(61) 99240-9063,Corte + Barba,Marcos,0.45,80,10,36.0,Realizado,Cartão Débito
2026-03-13 18:00,Mateus Vieira,(61) 99547-2817,Corte masculino,Jr (aprendiz),0.3,49,0,14.7,Realizado,Cartão Crédito
2026-03-13 17:15,Renan Mendes,(61) 98268-5806,Hidratação capilar,Jr (aprendiz),0.3,69,0,20.7,Cancelado,PIX
2026-03-13 17:00,Raphael Nunes,(61) 99922-6681,Pigmentação de barba,Tiago (Dono),0.0,90,0,0.0,Realizado,PIX
2026-03-13 16:45,Rafael Almeida,(61) 98897-4802,Barba completa,Marcos,0.45,39,0,17.55,Realizado,Cartão Débito
2026-03-13 15:45,Samuel Freitas,(61) 98995-9410,Relaxamento,Léo,0.4,108,15,43.2,Realizado,PIX
2026-03-13 15:45,Miguel Santos,(61) 98906-3385,Combo Premium (VIP),Léo,0.4,150,0,60.0,Realizado,PIX
2026-03-13 15:00,Carlos Silva,(61) 98942-7637,Pigmentação de barba,Tiago (Dono),0.0,67,15,0.0,Realizado,Cartão Crédito
2026-03-13 14:45,Otávio Guimarães,(61) 98282-8025,Pezinho,Jr (aprendiz),0.3,17,0,5.1,Realizado,Cartão Crédito
2026-03-13 14:15,Natan Rocha,(61) 98203-3527,Sobrancelha,Jr (aprendiz),0.3,34,0,10.2,Realizado,Cartão Débito
2026-03-13 14:00,Davi Oliveira,(61) 99789-9444,Corte infantil,Marcos,0.45,33,0,14.85,Realizado,PIX
2026-03-13 13:30,Nicolas Ramos,(61) 98531-2742,Barba completa,Marcos,0.45,36,20,16.2,Realizado,PIX
2026-03-13 13:30,Cleber Torres,(61) 98691-8055,Barba completa,Tiago (Dono),0.0,35,0,0.0,Realizado,Cartão Crédito
2026-03-13 13:00,Eduardo Cardoso,(61) 99425-4083,Barba completa,Marcos,0.45,30,5,13.5,Realizado,Dinheiro
2026-03-13 12:00,Marcelo Costa,(61) 98864-1357,Combo Premium (VIP),Jr (aprendiz),0.3,99,0,29.7,Faltou,Cartão Débito
2026-03-13 10:45,Vitor Araújo,(61) 98037-6878,Sobrancelha,Marcos,0.45,27,0,12.15,Realizado,Cartão Crédito
2026-03-13 10:15,André Nascimento,(61) 98528-6575,Corte infantil,Jr (aprendiz),0.3,32,0,9.6,Cancelado,PIX
2026-03-13 10:15,Miguel Santos,(61) 99760-8364,Barba completa,Jr (aprendiz),0.3,44,0,13.2,Realizado,Cartão Crédito
2026-03-13 10:00,Yuri Monteiro,(61) 99783-4365,Corte infantil,Tiago (Dono),0.0,26,5,0.0,Realizado,Cartão Débito
2026-03-13 09:15,Fernando Castro,(61) 99282-9824,Barba completa,Marcos,0.45,50,0,22.5,Realizado,PIX
2026-03-13 09:15,Bernardo Silva,(61) 98174-5358,Combo Premium (VIP),Léo,0.4,111,0,44.4,Realizado,PIX
2026-03-13 09:00,Thiago Pereira,(61) 98336-8111,Hidratação capilar,Jr (aprendiz),0.3,50,0,15.0,Realizado,Cartão Crédito
2026-03-12 20:30,Murilo Barbosa,(61) 99168-3958,Relaxamento,Tiago (Dono),0.0,83,0,0.0,Realizado,Cartão Débito
2026-03-12 19:15,Anderson Moraes,(61) 98162-8825,Barba completa,Tiago (Dono),0.0,45,15,0.0,Realizado,Cartão Crédito
2026-03-12 19:15,Sérgio Lopes,(61) 99813-7358,Corte + Barba,Marcos,0.45,73,0,32.85,Realizado,Cartão Crédito
2026-03-12 19:00,João Paulo,(61) 98314-1473,Hidratação capilar,Tiago (Dono),0.0,58,0,0.0,Realizado,Cartão Débito
2026-03-12 18:15,Diego Oliveira,(61) 99993-8594,Pigmentação de barba,Tiago (Dono),0.0,65,0,0.0,Realizado,PIX
2026-03-12 16:45,André Nascimento,(61) 98369-3757,Barba completa,Léo,0.4,33,10,13.2,Realizado,Cartão Débito
2026-03-12 16:30,Murilo Barbosa,(61) 99660-7033,Relaxamento,Tiago (Dono),0.0,97,0,0.0,Realizado,PIX
2026-03-12 15:00,Thiago Pereira,(61) 98931-8371,Pigmentação de barba,Léo,0.4,79,0,31.6,Realizado,PIX
2026-03-12 15:00,Miguel Santos,(61) 99452-8949,Combo Premium (VIP),Jr (aprendiz),0.3,92,0,27.6,Realizado,Cartão Crédito
2026-03-12 15:00,Rafael Almeida,(61) 99596-7592,Pezinho,Jr (aprendiz),0.3,17,0,5.1,Faltou,Cartão Crédito
2026-03-12 15:00,Henrique Campos,(61) 98053-5657,Combo Premium (VIP),Tiago (Dono),0.0,133,0,0.0,Realizado,Cartão Crédito
2026-03-12 14:45,Miguel Santos,(61) 98309-8208,Barba completa,Jr (aprendiz),0.3,40,0,12.0,Realizado,Dinheiro
2026-03-12 14:30,Renan Mendes,(61) 98367-3985,Corte + Barba,Tiago (Dono),0.0,82,15,0.0,Realizado,Cartão Crédito
2026-03-12 14:00,Samuel Freitas,(61) 98364-4933,Corte + Barba,Jr (aprendiz),0.3,85,10,25.5,Realizado,PIX
2026-03-12 13:15,André Nascimento,(61) 99887-6080,Sobrancelha,Jr (aprendiz),0.3,35,0,10.5,Realizado,PIX
2026-03-12 13:15,Eduardo Cardoso,(61) 99128-2253,Sobrancelha,Jr (aprendiz),0.3,27,5,8.1,Realizado,PIX
2026-03-12 10:45,Bernardo Silva,(61) 98011-6397,Combo Premium (VIP),Léo,0.4,119,0,47.6,Realizado,PIX
2026-03-12 09:45,Ricardo Brito,(61) 99641-5635,Relaxamento,Marcos,0.45,78,0,35.1,Realizado,PIX
2026-03-12 09:15,Matheus Rocha,(61) 98334-8653,Corte masculino,Marcos,0.45,42,10,18.9,Realizado,Cartão Débito
2026-03-12 09:00,Arthur Pinto,(61) 99475-5151,Pigmentação de barba,Tiago (Dono),0.0,86,0,0.0,Realizado,Dinheiro
2026-03-11 20:45,Davi Oliveira,(61) 98390-5361,Combo Premium (VIP),Jr (aprendiz),0.3,142,10,42.6,Realizado,Cartão Crédito
2026-03-11 20:45,Cleber Torres,(61) 98524-2196,Pezinho,Jr (aprendiz),0.3,21,0,6.3,Realizado,PIX
2026-03-11 20:15,Tiago Santos,(61) 98482-8388,Barba completa,Marcos,0.45,43,10,19.35,Realizado,PIX
2026-03-11 18:45,Breno Santos,(61) 98273-5270,Hidratação capilar,Jr (aprendiz),0.3,54,0,16.2,Realizado,PIX
2026-03-11 18:30,Matheus Rocha,(61) 98240-1231,Corte + Barba,Marcos,0.45,73,0,32.85,Realizado,Cartão Débito
2026-03-11 16:15,Thiago Pereira,(61) 98641-1723,Hidratação capilar,Jr (aprendiz),0.3,62,5,18.6,Realizado,PIX
2026-03-11 16:15,Alexandre Batista,(61) 99265-8027,Barba completa,Jr (aprendiz),0.3,31,0,9.3,Faltou,PIX
2026-03-11 16:00,Enzo Martins,(61) 99620-3229,Corte masculino,Marcos,0.45,55,0,24.75,Realizado,PIX
2026-03-11 15:15,Rafael Almeida,(61) 99857-2457,Corte masculino,Marcos,0.45,52,0,23.4,Faltou,Cartão Crédito
2026-03-11 13:45,Marcos Vieira,(61) 99687-5636,Barba completa,Marcos,0.45,43,0,19.35,Realizado,PIX
2026-03-11 12:30,Renan Mendes,(61) 99784-6296,Combo Premium (VIP),Tiago (Dono),0.0,95,0,0.0,Realizado,PIX
2026-03-11 11:45,Heitor Almeida,(61) 99255-5321,Sobrancelha,Jr (aprendiz),0.3,31,10,9.3,Realizado,Cartão Crédito
2026-03-11 11:30,Erick Campos,(61) 98372-7447,Sobrancelha,Tiago (Dono),0.0,26,0,0.0,Realizado,PIX
2026-03-11 11:00,Renan Mendes,(61) 99905-6557,Barba completa,Marcos,0.45,38,0,17.1,Realizado,PIX
2026-03-11 10:00,Gabriel Lima,(61) 98725-1745,Hidratação capilar,Marcos,0.45,69,0,31.05,Realizado,Cartão Crédito
2026-03-11 09:45,Felipe Correia,(61) 99057-3131,Sobrancelha,Tiago (Dono),0.0,30,10,0.0,Realizado,PIX
2026-03-11 09:30,Arthur Pinto,(61) 99374-7076,Relaxamento,Léo,0.4,94,0,37.6,Realizado,Dinheiro
2026-03-10 18:45,Erick Campos,(61) 98438-5498,Pezinho,Marcos,0.45,21,10,9.45,Realizado,Cartão Débito
2026-03-10 16:45,Alexandre Batista,(61) 99432-2850,Relaxamento,Jr (aprendiz),0.3,73,0,21.9,Realizado,Cartão Débito
2026-03-10 16:45,Samuel Freitas,(61) 99679-2644,Pigmentação de barba,Jr (aprendiz),0.3,81,0,24.3,Realizado,PIX
2026-03-10 15:15,Henrique Campos,(61) 99697-9605,Corte + Barba,Tiago (Dono),0.0,82,0,0.0,Realizado,PIX
2026-03-10 15:00,Nicolas Ramos,(61) 98609-4446,Pigmentação de barba,Léo,0.4,76,10,30.4,Realizado,PIX
2026-03-10 14:45,Fernando Castro,(61) 99465-7025,Pezinho,Marcos,0.45,19,0,8.55,Realizado,PIX
2026-03-10 13:45,Benjamin Costa,(61) 98641-6395,Corte + Barba,Tiago (Dono),0.0,65,0,0.0,Realizado,Dinheiro
2026-03-10 13:45,Marcelo Costa,(61) 98484-8248,Hidratação capilar,Tiago (Dono),0.0,68,0,0.0,Realizado,PIX
2026-03-10 13:00,Anderson Moraes,(61) 99615-4926,Relaxamento,Tiago (Dono),0.0,72,0,0.0,Realizado,Cartão Crédito
2026-03-10 11:45,Wagner Dias,(61) 98561-2312,Hidratação capilar,Jr (aprendiz),0.3,68,0,20.4,Realizado,Cartão Crédito
2026-03-10 11:30,Arthur Pinto,(61) 99665-9973,Corte + Barba,Jr (aprendiz),0.3,72,0,21.6,Realizado,PIX
2026-03-10 10:30,Douglas Souza,(61) 99375-2479,Sobrancelha,Jr (aprendiz),0.3,22,0,6.6,Realizado,PIX
2026-03-09 20:00,Heitor Almeida,(61) 98667-1612,Sobrancelha,Léo,0.4,23,20,9.2,Realizado,PIX
2026-03-09 19:30,Arthur Pinto,(61) 98514-9443,Sobrancelha,Léo,0.4,33,15,13.2,Realizado,PIX
2026-03-09 18:30,Davi Oliveira,(61) 98057-1739,Sobrancelha,Tiago (Dono),0.0,30,0,0.0,Cancelado,PIX
2026-03-09 18:30,Raphael Nunes,(61) 98711-2256,Corte + Barba,Jr (aprendiz),0.3,83,0,24.9,Realizado,PIX
2026-03-09 16:45,Diego Oliveira,(61) 98558-3235,Corte masculino,Marcos,0.45,41,0,18.45,Faltou,PIX
2026-03-09 16:45,Murilo Barbosa,(61) 99204-1364,Corte infantil,Léo,0.4,38,15,15.2,Realizado,PIX
2026-03-09 16:15,Arthur Pinto,(61) 99988-7189,Corte masculino,Léo,0.4,47,0,18.8,Realizado,Cartão Crédito
2026-03-09 16:15,Benjamin Costa,(61) 98436-8656,Corte masculino,Marcos,0.45,55,0,24.75,Realizado,Cartão Débito
2026-03-09 15:30,Yuri Monteiro,(61) 98483-7649,Sobrancelha,Léo,0.4,25,0,10.0,Realizado,Dinheiro
2026-03-09 14:45,Arthur Pinto,(61) 98744-8143,Hidratação capilar,Léo,0.4,45,0,18.0,Faltou,Cartão Débito
2026-03-09 14:45,Murilo Barbosa,(61) 98204-4373,Pigmentação de barba,Tiago (Dono),0.0,80,0,0.0,Realizado,PIX
2026-03-09 14:45,Sérgio Lopes,(61) 99213-2391,Corte masculino,Marcos,0.45,42,10,18.9,Realizado,Cartão Débito
2026-03-09 13:45,Levi Pereira,(61) 98746-8577,Relaxamento,Tiago (Dono),0.0,116,0,0.0,Realizado,PIX
2026-03-09 12:45,Wagner Dias,(61) 98588-5344,Corte + Barba,Marcos,0.45,84,0,37.8,Faltou,PIX
2026-03-09 12:00,Matheus Rocha,(61) 98635-8604,Pezinho,Marcos,0.45,15,0,6.75,Realizado,Cartão Débito
2026-03-09 11:30,Sérgio Lopes,(61) 98876-6654,Relaxamento,Léo,0.4,71,0,28.4,Realizado,Cartão Crédito
2026-03-09 11:15,Matheus Rocha,(61) 99298-4335,Sobrancelha,Jr (aprendiz),0.3,33,5,9.9,Realizado,PIX
2026-03-09 09:30,Murilo Barbosa,(61) 99184-2552,Pigmentação de barba,Tiago (Dono),0.0,74,0,0.0,Realizado,Cartão Débito
2026-03-09 09:30,Breno Santos,(61) 98995-1326,Sobrancelha,Tiago (Dono),0.0,25,0,0.0,Realizado,PIX
2026-03-07 20:15,Josué Carvalho,(61) 98870-2830,Pezinho,Marcos,0.45,19,5,8.55,Realizado,PIX
2026-03-07 20:00,Samuel Freitas,(61) 99997-4261,Barba completa,Léo,0.4,32,0,12.8,Faltou,Cartão Crédito
2026-03-07 20:00,Levi Pereira,(61) 99207-4033,Pezinho,Jr (aprendiz),0.3,23,0,6.9,Realizado,PIX
2026-03-07 19:45,Gustavo Fonseca,(61) 98876-4093,Corte infantil,Léo,0.4,38,0,15.2,Realizado,PIX
2026-03-07 19:30,Rafael Almeida,(61) 98712-6770,Corte + Barba,Léo,0.4,59,0,23.6,Realizado,Cartão Crédito
2026-03-07 18:45,Murilo Barbosa,(61) 99995-2959,Pigmentação de barba,Jr (aprendiz),0.3,76,0,22.8,Faltou,Cartão Débito
2026-03-07 18:15,Luiz Augusto,(61) 99402-5932,Hidratação capilar,Léo,0.4,67,0,26.8,Realizado,Cartão Débito
2026-03-07 17:15,Mateus Vieira,(61) 99100-1070,Pezinho,Marcos,0.45,19,0,8.55,Realizado,Cartão Crédito
2026-03-07 17:00,Enzo Martins,(61) 98644-7165,Corte masculino,Tiago (Dono),0.0,48,0,0.0,Realizado,Cartão Débito
2026-03-07 17:00,Thiago Pereira,(61) 98935-6111,Hidratação capilar,Tiago (Dono),0.0,55,0,0.0,Realizado,PIX
2026-03-07 17:00,Tiago Santos,(61) 99891-1284,Combo Premium (VIP),Tiago (Dono),0.0,148,10,0.0,Realizado,PIX
2026-03-07 16:45,Bruno Ferreira,(61) 98336-9052,Corte masculino,Léo,0.4,40,0,16.0,Realizado,Dinheiro
2026-03-07 16:45,Paulo Henrique,(61) 99703-4087,Barba completa,Marcos,0.45,33,10,14.85,Realizado,PIX
2026-03-07 16:30,Matheus Rocha,(61) 98472-3205,Combo Premium (VIP),Tiago (Dono),0.0,96,15,0.0,Realizado,Cartão Crédito
2026-03-07 16:30,Marcelo Costa,(61) 99223-9570,Hidratação capilar,Jr (aprendiz),0.3,44,0,13.2,Realizado,Cartão Crédito
2026-03-07 16:15,Fábio Duarte,(61) 99657-9856,Combo Premium (VIP),Léo,0.4,121,0,48.4,Realizado,PIX
2026-03-07 16:15,Rafael Almeida,(61) 98136-6927,Corte + Barba,Jr (aprendiz),0.3,67,0,20.1,Realizado,Cartão Débito
2026-03-07 16:00,Rodrigo Teixeira,(61) 98834-2848,Hidratação capilar,Jr (aprendiz),0.3,52,10,15.6,Realizado,PIX
2026-03-07 15:45,Pedro Henrique,(61) 98808-7563,Corte + Barba,Marcos,0.45,57,0,25.65,Cancelado,PIX
2026-03-07 15:30,Matheus Rocha,(61) 99064-9064,Sobrancelha,Tiago (Dono),0.0,23,0,0.0,Realizado,PIX
2026-03-07 15:15,Marcelo Costa,(61) 99004-9837,Pigmentação de barba,Tiago (Dono),0.0,91,0,0.0,Realizado,Cartão Crédito
2026-03-07 14:15,Gabriel Lima,(61) 99956-6832,Sobrancelha,Jr (aprendiz),0.3,31,0,9.3,Realizado,PIX
2026-03-07 14:15,Mateus Vieira,(61) 98455-3108,Sobrancelha,Tiago (Dono),0.0,20,0,0.0,Cancelado,PIX
2026-03-07 14:15,Douglas Souza,(61) 99485-9177,Pigmentação de barba,Marcos,0.45,67,0,30.15,Realizado,Dinheiro
2026-03-07 14:00,Lorenzo Fernandes,(61) 99798-3219,Sobrancelha,Tiago (Dono),0.0,25,15,0.0,Realizado,Cartão Crédito
2026-03-07 14:00,Igor Moreira,(61) 98739-5723,Corte + Barba,Marcos,0.45,83,0,37.35,Realizado,Dinheiro
2026-03-07 13:30,Leonardo Gomes,(61) 98576-7111,Corte infantil,Marcos,0.45,36,20,16.2,Realizado,Cartão Débito
2026-03-07 13:30,Enzo Martins,(61) 99945-7626,Pigmentação de barba,Jr (aprendiz),0.3,82,0,24.6,Realizado,Cartão Crédito
2026-03-07 13:00,Enzo Martins,(61) 98409-4027,Corte + Barba,Marcos,0.45,57,0,25.65,Realizado,Cartão Débito
2026-03-07 11:45,Mateus Vieira,(61) 98592-9037,Relaxamento,Marcos,0.45,118,15,53.1,Realizado,Cartão Débito
2026-03-07 11:15,Arthur Pinto,(61) 99563-1229,Relaxamento,Tiago (Dono),0.0,74,0,0.0,Realizado,Cartão Crédito
2026-03-07 10:45,Cleber Torres,(61) 99006-2723,Hidratação capilar,Tiago (Dono),0.0,45,0,0.0,Realizado,Cartão Débito
2026-03-07 10:00,Davi Oliveira,(61) 98087-4217,Combo Premium (VIP),Jr (aprendiz),0.3,138,0,41.4,Faltou,Dinheiro
2026-03-07 10:00,Breno Santos,(61) 98088-2085,Corte infantil,Jr (aprendiz),0.3,26,10,7.8,Realizado,Cartão Crédito
2026-03-07 09:30,Fábio Duarte,(61) 98375-2548,Corte infantil,Marcos,0.45,27,0,12.15,Realizado,Dinheiro
2026-03-07 09:30,Bernardo Silva,(61) 98949-4678,Relaxamento,Jr (aprendiz),0.3,89,0,26.7,Realizado,Cartão Débito
2026-03-07 09:00,Samuel Freitas,(61) 99990-3934,Corte masculino,Jr (aprendiz),0.3,37,0,11.1,Realizado,Cartão Crédito
2026-03-07 09:00,Matheus Rocha,(61) 98854-3938,Sobrancelha,Jr (aprendiz),0.3,29,10,8.7,Realizado,PIX
2026-03-06 20:45,Natan Rocha,(61) 98972-9606,Pigmentação de barba,Tiago (Dono),0.0,68,10,0.0,Realizado,Cartão Débito
2026-03-06 20:30,Rodrigo Teixeira,(61) 98648-3072,Barba completa,Marcos,0.45,34,5,15.3,Realizado,PIX
2026-03-06 17:00,Vinícius Ramos,(61) 98591-3683,Combo Premium (VIP),Jr (aprendiz),0.3,137,0,41.1,Realizado,PIX
2026-03-06 16:45,Igor Moreira,(61) 98464-8933,Sobrancelha,Léo,0.4,24,10,9.6,Realizado,Cartão Débito
2026-03-06 16:30,Douglas Souza,(61) 98739-7513,Relaxamento,Tiago (Dono),0.0,102,0,0.0,Realizado,Cartão Crédito
2026-03-06 16:30,Thiago Pereira,(61) 98454-5553,Hidratação capilar,Marcos,0.45,41,0,18.45,Realizado,Cartão Débito
2026-03-06 16:30,Otávio Guimarães,(61) 99363-6192,Barba completa,Tiago (Dono),0.0,36,0,0.0,Faltou,PIX
2026-03-06 16:00,Fernando Castro,(61) 99638-2075,Corte infantil,Jr (aprendiz),0.3,34,0,10.2,Realizado,PIX
2026-03-06 15:45,Davi Oliveira,(61) 99998-9313,Barba completa,Léo,0.4,44,20,17.6,Realizado,Cartão Crédito
2026-03-06 14:30,Davi Oliveira,(61) 99266-3634,Corte masculino,Léo,0.4,39,10,15.6,Realizado,PIX
2026-03-06 14:30,Miguel Santos,(61) 98707-8412,Sobrancelha,Léo,0.4,33,10,13.2,Realizado,PIX
2026-03-06 14:30,Fernando Castro,(61) 99498-8847,Sobrancelha,Jr (aprendiz),0.3,24,5,7.2,Realizado,Dinheiro
2026-03-06 14:15,Anderson Moraes,(61) 98488-9841,Corte infantil,Marcos,0.45,27,10,12.15,Realizado,PIX
2026-03-06 14:15,Otávio Guimarães,(61) 98248-1408,Combo Premium (VIP),Marcos,0.45,124,0,55.8,Realizado,PIX
2026-03-06 14:00,Levi Pereira,(61) 99308-5478,Relaxamento,Jr (aprendiz),0.3,118,15,35.4,Realizado,Cartão Crédito
2026-03-06 13:45,Cleber Torres,(61) 99510-1351,Corte infantil,Jr (aprendiz),0.3,29,15,8.7,Realizado,PIX
2026-03-06 13:15,Lucas Martins,(61) 98702-6346,Corte masculino,Léo,0.4,42,0,16.8,Realizado,Cartão Débito
